index,age,race,sex,education,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y
23326,41,4,1,9,4,2,1,32,7,187322,13,0,0,40,0
23327,34,4,1,9,2,9,0,32,4,157747,13,0,0,40,1
23328,17,4,0,1,4,4,3,32,4,111332,7,0,0,20,0
23329,24,4,1,7,4,4,1,32,4,450695,12,0,0,35,0
23330,50,4,1,9,2,8,0,0,4,196193,13,0,0,40,0
23331,22,4,0,9,4,4,1,32,4,615367,13,0,0,60,0
23332,26,4,0,8,4,13,1,32,4,250066,11,0,0,40,0
23333,51,1,1,12,2,2,0,10,4,123053,14,5013,0,40,0
23334,46,4,1,15,2,8,0,32,4,149949,10,0,0,40,0
23335,60,4,1,15,2,8,0,32,4,130684,10,0,0,55,0
23336,50,4,1,12,2,5,0,32,1,20179,14,0,0,40,1
23337,36,1,1,15,0,4,4,32,5,107218,10,0,0,55,0
23338,36,3,1,9,2,4,0,0,6,160120,13,0,0,45,0
23339,23,4,1,15,4,4,3,32,4,170482,10,0,0,45,0
23340,24,4,0,11,4,12,3,32,4,170070,9,0,0,25,0
23341,49,4,0,15,0,4,4,40,4,50748,10,0,0,55,0
23342,61,4,1,11,2,12,0,32,4,176839,9,0,0,40,0
23343,32,4,1,7,4,0,4,32,0,285131,12,0,0,20,0
23344,30,4,1,11,2,8,0,32,4,175931,9,0,0,40,0
23345,41,4,0,11,0,13,1,32,4,38397,9,0,0,40,0
23346,18,4,1,15,4,1,3,32,4,400616,10,0,0,40,0
23347,90,4,0,11,4,13,3,32,4,87285,9,0,0,24,0
23348,45,2,1,12,4,1,1,32,7,312678,14,0,0,38,0
23349,36,4,1,11,2,8,0,18,6,405644,9,0,0,35,0
23350,56,2,1,15,0,3,1,32,2,157525,10,0,0,48,0
23351,23,4,1,15,4,1,3,32,4,208946,10,0,0,32,0
23352,31,2,1,15,2,4,0,32,6,235237,10,0,0,60,1
23353,50,4,1,15,4,1,1,32,1,183611,10,0,0,40,0
23354,42,2,0,11,4,1,4,32,7,455553,9,0,0,40,0
23355,25,4,0,11,4,1,1,32,4,557082,9,0,0,38,0
23356,36,4,1,9,2,9,0,32,6,182898,13,7298,0,40,1
23357,52,4,1,9,2,9,0,32,1,221532,13,0,0,45,1
23358,29,4,1,8,2,12,0,32,4,250967,11,0,1887,48,1
23359,29,4,1,15,2,3,0,32,7,301582,10,0,0,40,0
23360,26,4,0,15,4,13,1,32,4,166666,10,0,0,35,0
23361,31,2,1,15,2,9,0,32,4,363130,10,0,0,40,1
23362,42,4,1,11,2,6,0,32,4,85995,9,0,0,50,0
23363,39,4,1,11,2,4,0,32,4,108540,9,0,0,40,0
23364,41,1,1,11,4,9,1,32,4,96635,9,0,0,60,0
23365,21,4,0,11,4,13,2,32,4,179720,9,0,0,30,0
23366,43,4,1,11,0,8,2,32,4,212894,9,0,0,40,0
23367,31,4,1,12,2,9,0,29,4,279015,14,0,2415,70,1
23368,33,4,0,11,5,0,4,32,0,177824,9,0,0,40,0
23369,42,4,1,11,2,6,0,32,4,376072,9,0,0,30,0
23370,26,1,0,9,4,4,1,28,4,102420,13,0,0,40,0
23371,62,4,1,11,4,0,1,32,0,186611,9,0,0,40,0
23372,47,4,0,11,2,5,5,32,4,158924,9,0,0,40,0
23373,59,4,1,7,2,8,0,32,5,349910,12,0,0,40,0
23374,21,4,0,11,4,13,1,32,4,314182,9,0,0,40,0
23375,37,4,1,11,0,10,1,32,4,83375,9,0,0,40,0
23376,39,4,0,11,0,0,4,32,0,71701,9,0,0,40,0
23377,38,4,1,9,2,9,0,32,4,132879,13,0,0,40,1
23378,41,4,0,11,0,8,4,32,4,188307,9,0,0,40,0
23379,25,4,1,15,4,6,3,32,4,191921,10,0,0,40,0
23380,27,4,1,15,2,2,0,32,4,133696,10,0,0,88,0
23381,17,4,0,1,4,4,3,32,4,114420,7,0,0,30,0
23382,39,4,1,11,2,10,0,32,4,31670,9,0,0,65,0
23383,37,4,1,15,0,3,4,3,2,174924,10,0,0,48,0
23384,21,4,0,11,4,4,3,32,4,170800,9,0,0,30,0
23385,55,4,1,11,2,8,0,32,4,117299,9,7688,0,40,1
23386,35,4,1,11,2,9,0,32,6,60269,9,0,0,60,0
23387,47,4,1,15,0,9,1,32,4,193061,10,0,0,60,0
23388,27,4,1,9,2,1,0,32,4,259840,13,0,0,45,0
23389,43,2,0,6,5,11,4,32,4,598606,5,0,0,50,0
23390,33,4,0,0,0,12,1,32,4,184784,6,0,0,40,0
23391,25,4,0,15,2,1,5,32,4,263773,10,0,0,40,1
23392,44,2,0,11,2,13,5,15,2,145178,9,0,0,38,1
23393,27,4,1,11,2,13,0,32,4,161155,9,0,0,40,0
23394,43,4,0,11,0,1,1,32,4,173321,9,0,0,40,0
23395,45,2,0,11,5,12,4,32,4,363087,9,0,0,40,0
23396,38,4,1,11,2,8,0,32,4,277347,9,0,0,50,0
23397,37,4,1,7,2,4,0,32,5,183800,12,0,1887,40,1
23398,35,4,1,15,2,4,0,32,5,340110,10,0,0,50,1
23399,57,4,1,3,2,11,0,32,4,130714,2,0,0,22,0
23400,39,4,1,7,2,1,0,32,4,352248,12,0,0,40,0
23401,45,1,0,11,4,6,4,32,1,106910,9,0,0,40,0
23402,43,4,1,9,0,4,4,32,4,60001,13,0,0,44,1
23403,66,4,1,9,6,13,1,32,4,134130,13,0,0,12,0
23404,57,4,1,14,2,2,0,32,6,103948,15,0,0,30,1
23405,44,4,1,8,2,3,0,32,1,469454,11,7298,0,48,1
23406,38,4,1,12,4,2,1,32,2,40955,14,0,0,43,0
23407,44,4,0,11,2,11,5,32,4,889965,9,3137,0,30,0
23408,28,4,1,15,2,11,0,32,4,192384,10,0,0,40,1
23409,42,2,1,11,0,1,1,32,1,284403,9,0,0,40,0
23410,29,4,0,9,2,2,5,32,4,233168,13,0,0,46,1
23411,55,4,1,11,2,3,0,32,7,136819,9,0,0,40,0
23412,37,4,1,11,2,6,0,36,6,258037,9,0,0,45,1
23413,49,4,1,15,2,4,0,32,6,199326,10,0,0,50,0
23414,43,4,1,9,2,2,0,32,4,110970,13,0,1902,40,1
23415,46,4,1,15,2,4,0,32,4,189680,10,0,0,50,1
23416,57,4,0,15,2,4,5,32,6,152030,10,0,0,25,1
23417,28,4,0,11,5,1,1,32,2,127491,9,5721,0,40,0
23418,47,2,0,15,2,9,5,32,4,183522,10,0,0,40,1
23419,49,4,0,12,5,2,4,32,2,288548,14,0,0,50,0
23420,44,4,1,12,2,1,0,32,4,107584,14,3908,0,50,0
23421,23,4,1,9,4,9,1,32,4,120172,13,0,0,40,0
23422,29,4,1,11,2,6,0,32,6,183151,9,0,0,48,0
23423,43,4,1,9,2,4,0,32,5,117158,13,15024,0,60,1
23424,52,4,0,5,0,12,1,32,4,128871,4,0,0,64,0
23425,21,4,1,11,4,8,1,32,4,78170,9,0,0,42,0
23426,23,4,0,15,4,13,3,32,4,95989,10,0,0,30,0
23427,53,4,1,11,2,12,0,32,4,149784,9,0,0,40,0
23428,41,4,0,15,2,1,5,32,4,168324,10,0,0,40,1
23429,43,4,1,15,2,8,0,32,4,55294,10,0,0,40,0
23430,45,4,1,15,2,13,0,32,4,167617,10,0,0,40,0
23431,75,4,1,10,2,2,0,32,6,231741,16,4931,0,3,0
23432,22,4,1,15,4,8,3,32,4,211798,10,0,0,40,0
23433,55,4,1,9,2,9,0,32,6,185195,13,0,0,99,0
23434,38,2,1,9,4,1,1,32,4,227794,13,0,0,40,0
23435,45,4,1,11,0,6,1,32,7,183710,9,0,0,48,0
23436,44,4,0,11,0,9,4,32,6,47818,9,0,0,60,0
23437,56,4,1,15,2,8,0,32,4,186556,10,0,0,50,1
23438,60,4,1,5,0,13,1,32,4,27886,4,0,0,40,0
23439,29,2,1,11,4,3,2,32,4,227890,9,0,0,40,0
23440,31,4,1,15,2,2,0,32,4,169122,10,0,0,50,0
23441,27,4,1,15,5,4,1,32,4,106935,10,0,0,40,0
23442,39,4,0,7,6,1,4,32,4,205359,12,0,0,45,0
23443,38,4,1,11,0,8,1,32,4,126675,9,0,2205,40,0
23444,32,4,0,9,0,0,4,32,0,640383,13,0,0,40,0
23445,51,4,1,15,2,2,0,32,1,293196,10,0,0,40,1
23446,20,4,0,11,4,13,1,32,1,147352,9,0,0,40,0
23447,36,2,0,7,4,1,4,15,4,118909,12,0,0,40,0
23448,30,4,1,9,4,9,1,32,4,230224,13,0,0,55,1
23449,33,4,1,11,2,8,0,32,6,218164,9,0,0,40,0
23450,28,2,1,11,2,8,0,32,4,416577,9,2829,0,40,0
23451,31,4,0,11,4,13,3,32,4,79190,9,0,0,35,0
23452,62,2,0,6,4,14,1,32,4,147627,5,1055,0,22,0
23453,36,2,0,9,4,4,1,32,6,219611,13,2174,0,50,0
23454,28,4,1,11,4,9,3,32,4,107389,9,0,0,32,0
23455,33,4,1,11,4,11,3,32,4,153151,9,4416,0,40,0
23456,64,4,1,11,2,8,0,32,5,213574,9,2635,0,10,0
23457,42,4,1,11,2,8,0,32,4,110028,9,0,0,40,0
23458,50,0,0,15,3,1,4,32,7,78649,10,0,0,40,0
23459,46,4,1,9,2,2,0,32,7,394860,13,0,0,38,0
23460,51,4,0,15,4,9,1,32,4,172493,10,0,0,12,0
23461,40,4,0,9,0,1,4,32,4,146653,13,0,0,20,0
23462,29,4,0,11,2,9,5,20,4,412435,9,0,0,40,0
23463,60,4,1,11,2,13,0,32,4,132529,9,0,0,40,0
23464,56,4,1,8,2,4,0,32,5,24127,11,0,0,54,1
23465,62,4,1,11,2,1,0,32,1,125155,9,0,0,38,0
23466,30,4,1,15,2,12,0,32,4,241583,10,0,0,40,0
23467,37,4,1,14,2,9,0,32,4,294292,15,0,0,40,0
23468,63,4,1,10,2,9,0,32,7,194682,16,0,1902,50,1
23469,36,4,0,14,2,2,5,32,4,184112,15,15024,0,45,1
23470,52,4,1,9,0,8,4,32,4,46788,13,0,0,25,0
23471,27,4,0,9,4,1,1,32,4,43652,13,0,0,40,0
23472,81,4,1,11,2,9,0,32,6,136063,9,0,0,30,0
23473,27,4,0,11,4,13,3,32,4,150296,9,0,0,32,0
23474,39,4,1,6,2,8,0,32,4,174343,5,0,0,40,0
23475,33,4,1,11,4,10,1,32,4,63184,9,0,0,40,0
23476,35,2,0,11,4,13,4,32,7,237873,9,0,0,40,0
23477,24,4,0,1,4,12,1,32,4,89347,7,0,0,40,0
23478,36,2,1,11,3,0,4,32,0,389850,9,0,0,50,0
23479,50,4,1,11,2,6,0,32,4,107265,9,0,0,50,1
23480,37,4,1,15,2,0,0,32,0,172256,10,0,0,20,0
23481,30,4,1,15,2,0,0,32,0,197827,10,0,0,40,0
23482,30,4,0,9,5,2,1,32,2,73796,13,0,0,40,0
23483,36,4,1,9,2,2,0,32,4,105021,13,0,0,55,0
23484,34,4,0,9,4,4,1,32,4,30433,13,0,0,35,0
23485,50,4,1,9,2,5,0,32,4,128798,13,0,0,40,1
23486,18,4,1,2,4,13,3,32,4,183824,8,0,0,30,0
23487,61,4,1,15,2,4,0,32,5,61040,10,7688,0,36,1
23488,32,4,1,15,0,13,2,19,4,160362,10,0,0,40,0
23489,54,4,1,11,2,5,0,32,4,145714,9,7688,0,25,1
23490,32,4,1,11,2,8,0,32,4,152109,9,0,0,48,0
23491,30,4,1,11,2,8,0,32,4,236770,9,0,0,40,0
23492,31,4,0,9,6,13,1,32,4,221167,13,0,0,30,0
23493,24,4,1,15,4,9,3,32,4,249957,10,0,0,40,0
23494,39,4,0,14,4,2,1,32,4,347960,15,14084,0,35,1
23495,32,4,1,11,2,8,0,32,4,156464,9,0,0,40,0
23496,36,1,0,9,4,9,1,32,4,222294,13,0,0,40,0
23497,32,4,0,7,4,1,1,32,4,168906,12,0,0,40,0
23498,42,4,0,11,0,9,4,32,4,183205,9,0,0,45,0
23499,41,4,1,15,5,8,1,32,6,227065,10,0,0,40,0
23500,41,1,0,15,0,4,1,32,4,97632,10,0,0,32,0
23501,55,4,1,15,2,9,0,32,4,323706,10,0,1902,40,1
23502,40,4,1,15,2,4,0,32,4,176716,10,0,0,40,1
23503,54,1,1,12,2,2,0,10,7,93449,14,0,0,40,1
23504,47,4,1,11,2,0,0,0,0,174525,9,3942,0,40,0
23505,21,4,0,11,4,1,1,32,4,169699,9,0,0,40,0
23506,25,2,0,11,4,5,1,32,4,323545,9,0,0,40,0
23507,32,4,1,15,2,9,0,32,4,158438,10,0,0,60,1
23508,30,4,0,15,4,1,1,32,6,87561,10,0,0,60,0
23509,35,4,1,11,2,8,0,32,4,342768,9,0,0,40,0
23510,57,4,0,9,2,4,5,32,5,42959,13,0,0,40,1
23511,40,4,1,8,2,9,0,32,6,57233,11,0,0,40,1
23512,20,4,0,15,4,0,3,32,0,34321,10,0,0,30,0
23513,21,4,0,7,4,1,1,32,4,198050,12,0,0,25,0
23514,17,4,0,2,4,4,3,32,4,146329,8,0,0,23,0
23515,59,4,1,15,2,9,0,32,5,169982,10,15024,0,60,1
23516,29,3,1,8,4,12,1,32,4,162312,11,0,0,40,0
23517,37,4,0,8,5,2,3,32,4,191524,11,0,0,38,0
23518,66,4,1,11,2,0,0,32,0,168071,9,0,0,30,0
23519,48,4,1,11,0,12,1,32,4,232145,9,0,0,40,0
23520,32,4,0,5,5,4,4,32,4,230484,4,0,0,35,0
23521,28,4,0,8,4,1,3,32,4,171133,11,0,0,40,0
23522,21,4,0,15,4,2,3,32,4,250051,10,0,0,10,0
23523,53,4,1,11,2,13,0,3,4,290640,9,0,0,50,1
23524,39,4,1,11,2,2,0,32,4,172538,9,0,0,50,1
23525,50,4,1,15,2,0,0,32,0,281504,10,0,0,40,0
23526,23,4,1,15,4,5,1,32,4,236601,10,0,0,48,0
23527,28,3,1,12,4,9,1,36,4,224629,14,0,0,30,0
23528,19,4,1,2,4,13,3,32,4,170720,8,0,0,16,0
23529,32,4,1,15,0,4,3,32,4,112176,10,0,0,30,0
23530,65,4,0,15,0,1,1,32,2,125768,10,0,0,28,0
23531,40,4,1,9,4,2,1,32,2,27444,13,0,0,50,1
23532,19,4,1,11,4,11,1,32,4,208366,9,0,0,40,0
23533,25,2,0,11,4,2,3,32,2,295289,9,0,0,40,0
23534,21,4,0,11,4,11,1,32,4,198431,9,0,0,40,0
23535,39,4,1,11,2,12,0,32,4,336880,9,0,0,40,1
23536,58,4,1,9,0,0,1,32,0,175017,13,0,0,25,0
23537,34,4,1,9,2,2,0,12,4,454508,13,0,0,65,0
23538,27,4,0,8,4,5,3,32,2,199471,11,0,0,38,0
23539,41,4,1,14,2,2,0,39,5,75742,15,0,0,45,1
23540,61,4,1,14,2,2,0,32,6,176965,15,0,0,50,1
23541,24,4,1,15,4,13,1,32,4,217226,10,0,0,30,0
23542,66,4,1,9,2,4,0,32,4,196674,13,0,0,15,1
23543,21,4,1,11,4,8,4,32,4,118712,9,0,0,35,0
23544,25,4,0,15,4,4,3,32,4,212800,10,0,0,40,0
23545,38,4,1,11,2,12,0,32,4,186934,9,0,0,40,0
23546,44,4,1,11,0,5,1,32,4,222596,9,0,0,50,1
23547,20,2,0,11,4,4,2,32,4,494784,9,0,0,35,0
23548,42,4,1,11,2,12,0,32,4,33155,9,0,0,45,0
23549,22,4,0,11,4,5,1,32,4,324445,9,0,0,40,0
23550,59,2,1,11,6,8,1,32,2,62020,9,0,0,40,0
23551,28,4,1,9,4,2,1,32,6,70100,13,0,0,60,0
23552,62,4,1,11,2,6,0,32,2,114060,9,0,0,40,0
23553,24,4,1,15,2,8,0,32,4,220944,10,0,0,60,0
23554,42,0,1,15,2,2,0,32,5,23813,10,2885,0,30,0
23555,36,4,1,11,2,8,0,32,4,155537,9,0,0,40,0
23556,43,4,0,9,0,1,4,3,4,216497,13,0,0,40,0
23557,50,4,0,15,0,2,4,32,4,233369,10,0,0,40,0
23558,38,4,0,15,0,8,4,32,4,69306,10,0,0,40,0
23559,23,4,1,11,4,8,1,32,4,428299,9,0,0,40,0
23560,44,4,1,9,2,9,0,32,4,76196,13,0,0,50,0
23561,31,4,0,11,2,0,5,18,0,251167,9,0,0,30,0
23562,44,4,1,9,2,9,0,32,4,230684,13,7688,0,50,1
23563,45,2,0,11,0,3,4,32,7,36032,9,0,0,40,0
23564,25,2,0,11,5,11,4,32,4,268222,9,0,0,40,0
23565,28,4,1,9,2,2,0,32,4,114967,13,0,0,40,1
23566,44,4,1,11,4,11,1,32,4,197344,9,0,0,50,0
23567,48,4,1,11,2,8,0,32,4,85341,9,0,0,40,0
23568,61,4,0,11,4,4,1,32,6,140300,9,0,0,44,0
23569,61,4,1,14,2,2,0,32,1,151369,15,0,0,50,1
23570,25,4,0,15,5,1,4,32,4,212302,10,0,0,40,0
23571,52,4,1,8,2,9,0,32,6,165278,11,0,0,40,0
23572,46,4,1,5,2,6,0,32,4,163229,4,0,0,40,0
23573,67,4,1,15,2,4,0,32,4,197816,10,0,1844,70,0
23574,42,4,1,11,2,9,0,32,6,64632,9,0,0,50,0
23575,65,4,0,0,6,4,1,32,4,185001,6,0,0,20,0
23576,27,4,1,6,2,3,0,5,4,250314,5,0,0,40,0
23577,37,4,1,9,2,9,0,32,4,73471,13,0,1887,47,1
23578,62,4,0,11,6,13,1,32,2,197218,9,0,0,18,0
23579,52,4,1,11,2,12,0,32,4,49243,9,0,0,40,0
23580,39,1,1,15,2,8,3,32,4,100669,10,0,0,40,0
23581,26,4,1,15,0,8,1,32,4,210812,10,0,0,43,0
23582,24,2,0,15,4,1,1,0,4,122234,10,0,0,20,0
23583,59,4,1,12,2,9,0,32,4,108496,14,0,0,45,1
23584,23,4,1,11,4,13,1,5,4,455361,9,0,0,40,0
23585,34,4,0,2,4,1,4,32,4,340458,8,0,0,40,0
23586,53,4,1,0,2,6,0,32,7,153486,6,0,0,40,1
23587,31,4,1,11,2,8,0,32,2,150324,9,0,0,40,0
23588,42,4,0,11,2,2,5,32,4,334783,9,0,0,40,0
23589,42,4,1,15,2,2,0,32,4,204235,10,0,0,40,1
23590,18,4,0,1,4,2,3,32,4,279593,7,0,0,2,0
23591,47,4,1,9,2,4,0,32,4,160440,13,0,0,55,1
23592,31,4,1,11,2,4,0,32,4,119422,9,0,0,40,0
23593,45,4,1,12,2,4,0,32,1,171335,14,0,0,50,1
23594,18,2,0,11,4,0,3,32,0,256191,9,0,0,25,0
23595,35,0,1,11,2,13,0,32,2,27763,9,0,0,40,0
23596,30,4,1,11,2,8,0,32,4,220148,9,0,1848,50,1
23597,60,4,1,6,2,10,0,32,6,170114,5,0,1672,84,0
23598,50,4,0,12,4,2,4,32,4,149770,14,0,0,40,0
23599,24,2,0,1,4,13,1,32,4,48343,7,0,0,40,0
23600,23,4,1,2,4,12,3,18,4,482082,8,0,0,21,0
23601,48,4,0,9,0,13,4,32,4,171807,13,0,0,56,1
23602,50,4,1,15,2,8,0,32,4,283676,10,0,0,40,1
23603,55,4,1,11,2,8,0,32,6,189721,9,0,0,20,0
23604,40,2,0,11,6,12,4,32,4,205175,9,0,0,37,0
23605,44,4,1,15,0,6,4,32,4,126199,10,1831,0,50,0
23606,35,4,0,11,0,9,4,32,4,208165,9,0,0,50,0
23607,32,4,1,15,4,12,2,38,4,158002,10,0,0,55,0
23608,59,4,1,11,2,4,0,40,6,181070,9,0,0,40,1
23609,41,4,1,15,2,8,0,32,4,224799,10,0,0,40,0
23610,30,4,1,11,2,6,0,32,4,345522,9,3103,0,70,1
23611,24,4,0,7,4,1,3,0,2,212210,12,0,0,20,0
23612,55,4,0,11,5,10,4,32,6,100569,9,0,0,55,0
23613,68,4,1,15,2,4,0,32,6,133736,10,20051,0,40,1
23614,34,4,0,11,0,9,1,32,4,136721,9,0,0,40,0
23615,28,4,0,11,5,13,1,32,4,199998,9,0,0,25,0
23616,30,4,0,15,0,2,4,32,4,59496,10,0,0,40,0
23617,47,4,1,12,2,9,0,32,7,80914,14,0,0,47,1
23618,23,1,0,9,4,2,3,32,4,69847,13,0,0,20,0
23619,49,4,0,11,0,1,1,32,4,104542,9,0,0,40,0
23620,36,4,1,11,2,8,0,32,4,531055,9,0,1902,48,1
23621,29,4,0,11,4,6,1,32,4,146719,9,0,0,45,0
23622,58,4,1,11,2,9,0,32,6,318106,9,0,0,40,1
23623,48,4,1,9,2,9,0,32,5,193188,13,0,0,40,1
23624,24,4,1,3,4,11,1,18,4,240137,2,0,0,55,0
23625,31,4,1,5,4,11,2,32,4,369825,4,0,0,25,0
23626,65,4,0,15,6,4,2,32,4,143175,10,0,0,45,0
23627,54,4,1,11,2,1,0,32,1,33863,9,0,0,40,1
23628,62,4,1,10,2,2,0,0,4,134768,16,7688,0,40,1
23629,20,4,0,11,4,4,1,32,4,184678,9,0,0,32,0
23630,17,4,1,1,4,4,3,32,4,277541,7,0,0,5,0
23631,21,4,1,15,4,4,3,32,4,231931,10,0,0,45,0
23632,47,4,0,15,0,1,2,32,4,206659,10,0,0,40,0
23633,55,4,1,11,0,11,1,32,4,157932,9,0,0,40,0
23634,22,1,0,15,4,0,3,28,0,148955,10,0,0,15,0
23635,62,4,0,11,6,4,1,32,5,24050,9,0,0,15,0
23636,58,4,1,11,2,8,0,32,4,142182,9,0,0,25,0
23637,65,4,0,11,6,13,1,32,4,243858,9,0,0,15,0
23638,50,4,1,15,2,6,0,32,4,198681,10,0,0,70,1
23639,29,4,1,1,4,12,3,32,4,259226,7,0,0,48,0
23640,19,4,0,11,4,1,1,32,7,37332,9,0,0,20,0
23641,30,4,1,5,2,8,0,32,4,257849,4,0,0,48,0
23642,19,4,1,3,4,11,2,18,4,472807,2,0,0,52,0
23643,35,4,0,9,4,2,1,32,4,62333,13,0,0,40,0
23644,44,4,1,11,0,6,1,32,4,260046,9,0,0,40,0
23645,68,4,1,12,2,2,0,0,7,202699,14,0,2377,42,1
23646,63,4,1,11,6,9,4,32,4,181929,9,0,0,50,1
23647,38,4,1,15,2,5,0,32,4,209609,10,0,0,40,1
23648,26,4,1,11,2,4,0,32,4,101027,9,0,0,48,0
23649,32,4,0,11,4,4,1,32,4,182714,9,0,0,45,0
23650,55,4,1,12,2,0,0,32,0,52267,14,0,0,18,0
23651,37,4,1,11,2,9,0,32,4,168475,9,0,0,40,1
23652,41,1,1,12,4,9,1,32,6,95708,14,0,0,45,1
23653,21,4,0,11,4,13,1,32,4,198050,9,0,0,28,0
23654,48,4,1,11,2,6,0,32,4,41504,9,0,0,40,1
23655,39,2,1,15,2,1,0,32,1,314822,10,0,0,40,0
23656,31,4,1,15,2,8,0,32,4,308540,10,0,0,40,1
23657,20,4,1,4,3,10,2,18,4,221955,3,0,0,40,0
23658,24,4,1,15,2,12,0,32,4,159567,10,0,0,40,0
23659,56,4,1,11,0,0,3,32,0,35723,9,0,0,40,0
23660,25,4,1,11,4,4,1,32,4,272428,9,4416,0,42,0
23661,29,4,1,11,0,12,4,32,4,190562,9,0,0,56,0
23662,58,4,1,9,2,2,0,32,4,111394,13,0,0,40,1
23663,40,4,1,15,2,12,0,32,4,367533,10,2580,0,40,0
23664,30,4,0,6,2,12,5,25,4,61272,5,0,0,40,0
23665,22,4,1,15,4,4,3,32,4,388247,10,0,0,40,0
23666,60,4,1,15,2,4,0,32,4,96099,10,0,0,40,1
23667,72,4,1,5,0,0,1,32,0,188009,4,0,0,30,0
23668,52,4,1,9,2,9,0,32,4,236497,13,0,0,48,1
23669,28,4,0,11,0,4,3,32,4,193158,9,0,0,40,0
23670,31,4,1,13,4,13,1,32,7,77634,1,0,0,24,0
23671,36,4,1,12,2,2,0,32,4,202662,14,0,0,40,1
23672,38,4,0,12,4,2,2,32,7,108293,14,0,0,40,0
23673,46,4,1,11,2,4,0,0,4,179048,9,0,0,35,0
23674,28,2,1,11,4,2,4,32,4,61487,9,0,0,40,0
23675,22,4,0,11,4,1,1,32,4,223019,9,0,0,40,0
23676,24,4,0,11,4,1,3,32,4,124242,9,0,0,40,0
23677,51,4,1,8,0,5,1,32,7,68898,11,0,2444,39,1
23678,54,4,1,11,4,2,1,32,4,163826,9,0,0,40,0
23679,51,4,0,11,0,2,1,32,4,93193,9,0,0,40,0
23680,30,4,0,9,4,4,3,32,4,165503,13,0,0,65,0
23681,27,4,0,15,6,1,4,32,4,216481,10,0,0,40,0
23682,52,4,0,0,2,13,5,32,4,245275,6,0,0,35,0
23683,43,4,1,9,2,9,0,32,4,91209,13,0,0,40,1
23684,25,2,0,15,4,1,3,32,2,375170,10,0,0,35,0
23685,34,4,0,9,4,13,1,32,4,72793,13,0,0,15,0
23686,18,4,1,11,4,0,2,32,0,189041,9,0,0,40,0
23687,46,4,0,11,6,13,2,32,6,82572,9,0,0,40,0
23688,36,4,0,9,4,2,1,32,4,353263,13,0,0,45,1
23689,26,4,1,11,2,8,0,32,4,67240,9,0,0,40,0
23690,38,4,1,9,2,2,0,32,5,189679,13,0,0,50,1
23691,64,4,0,11,6,0,1,32,0,200017,9,0,0,20,0
23692,44,4,1,11,2,6,0,32,4,176063,9,0,0,50,1
23693,24,4,1,8,2,8,0,32,4,206671,11,0,0,40,0
23694,55,4,0,11,6,13,1,19,6,161334,9,0,0,25,0
23695,20,2,1,15,4,0,3,32,0,337488,10,0,0,30,0
23696,28,4,1,9,2,2,0,32,7,149624,13,0,0,40,1
23697,35,4,1,11,0,10,1,26,6,102471,9,0,0,80,0
23698,20,4,1,7,4,0,1,32,0,189203,12,0,0,40,0
23699,22,1,1,0,4,6,3,32,4,160120,6,0,0,30,0
23700,35,4,0,11,0,1,4,32,4,162601,9,0,0,40,0
23701,37,4,1,11,2,12,0,32,4,46385,9,0,0,40,0
23702,48,4,1,11,2,8,0,32,4,36177,9,0,0,45,0
23703,44,4,1,9,2,4,0,32,4,242521,13,7688,0,50,1
23704,56,4,1,12,2,2,0,0,2,268213,14,0,0,35,1
23705,36,4,1,9,2,4,0,32,7,135874,13,0,0,40,0
23706,30,1,1,1,2,11,0,34,4,190912,7,0,1651,40,0
23707,50,4,1,11,2,10,0,32,5,136913,9,0,0,50,0
23708,23,1,0,15,4,1,2,34,4,244408,10,0,0,24,0
23709,24,2,0,8,4,5,4,32,4,64167,11,0,0,40,0
23710,30,4,1,8,2,3,0,32,7,231043,11,0,0,40,0
23711,39,4,1,9,2,4,0,32,4,177154,13,15024,0,50,1
23712,38,1,0,8,4,9,2,32,4,87282,11,0,0,40,0
23713,17,4,1,0,4,0,3,32,0,34019,6,0,0,20,0
23714,29,1,0,11,2,2,5,22,4,119359,9,0,0,10,1
23715,28,4,0,15,4,13,4,32,4,36601,10,0,0,35,0
23716,47,4,1,15,2,4,0,32,6,131826,10,0,0,40,0
23717,36,4,0,15,4,5,1,32,4,174887,10,0,0,40,0
23718,46,2,1,14,2,2,0,32,4,269045,15,0,0,40,1
23719,35,4,0,15,4,0,3,32,0,35854,10,0,0,40,0
23720,32,4,1,8,2,8,0,32,4,127384,11,0,0,55,1
23721,30,2,1,0,2,13,0,32,4,541343,6,0,0,40,0
23722,49,4,1,15,2,8,0,32,6,43479,10,0,0,40,0
23723,56,4,1,15,6,9,1,32,4,178033,10,4416,0,60,0
23724,59,4,1,9,2,9,0,40,5,125000,13,0,0,40,1
23725,26,4,1,11,4,8,2,32,4,33610,9,0,0,60,0
23726,45,4,0,12,0,2,4,32,4,125489,14,0,0,50,0
23727,64,4,1,10,2,2,0,11,5,165667,16,7688,0,60,1
23728,22,4,0,15,4,8,3,32,4,71864,10,0,0,35,0
23729,25,4,1,12,4,3,1,32,2,112835,14,0,0,40,0
23730,33,4,0,11,0,9,1,32,4,131934,9,0,0,45,0
23731,18,4,1,1,4,0,3,32,0,395567,7,0,0,40,0
23732,20,4,1,1,4,0,4,39,0,162667,7,0,0,40,0
23733,48,4,1,9,2,2,0,32,1,326048,13,0,0,44,1
23734,22,4,0,9,4,2,1,3,4,34918,13,0,0,15,0
